hours;seasons;monthArray;weekdays;daysOfYear;redDays;wind_speed;air_temperature;relative_humidity;wind_from_direction;air_pressure_at_sea_level;clouds;precipitation;NOxHjortnes;NOxBygdoyAlle;NOxE6Alna;NOxKirkeveien;NOxManglerud;NOxSmestad;NOxBrynSkole
0;2;5;5;137;0;2.8;4.0;52.0;262.0;1004.5;7.0;0.0;40.377071;11.687419;18.715234;4.191943;13.788886;4.78149;13.392015
1;2;5;5;137;0;2.5;3.5;56.0;281.0;1004.4;7.0;0.0;22.942205;14.838683;7.639338;5.424923;7.724687;9.77253;3.009536
2;2;5;5;137;0;0.5;2.8;55.0;321.0;1004.0;7.0;0.0;8.992694;13.266853;10.220487;4.095656;4.799453;9.124756;2.938945
3;2;5;5;137;0;2.9;2.8;60.0;247.0;1003.8;7.0;0.0;-0.308384;6.970413;11.290287;5.048939;7.105247;18.778673;2.787596
4;2;5;5;137;0;3.4;3.3;56.0;251.0;1003.8;7.0;0.0;0.38752;6.578599;14.447176;3.316219;20.499997;22.659;6.024149
5;2;5;5;137;0;2.3;4.5;47.0;224.0;1003.5;7.0;0.0;0.618452;17.409255;15.992819;5.283661;20.085308;18.337708;4.905762
6;2;5;5;137;0;5.3;5.7;40.0;261.0;1003.4;7.0;0.0;2.709712;15.246303;11.513937;3.708548;21.135154;16.902111;8.262429
7;2;5;5;137;0;4.5;5.8;43.0;270.0;1003.9;7.0;0.0;6.429059;30.215716;18.966725;9.329087;37.666451;33.634398;10.781584
8;2;5;5;137;0;4.9;6.1;41.0;253.0;1003.9;7.0;0.0;1.543964;47.157837;20.274608;16.548574;41.016956;46.976053;13.804265
9;2;5;5;137;0;4.5;6.8;37.0;240.0;1004.1;7.0;0.0;3.170471;55.436852;22.083036;19.264496;44.158066;37.543936;15.215164
10;2;5;5;137;0;4.2;7.6;36.0;277.0;1003.8;7.0;0.0;1.540906;58.989825;26.487452;24.043353;47.926564;44.466203;15.67079
11;2;5;5;137;0;4.0;7.8;38.0;235.0;1003.9;7.0;0.0;1.539376;69.045003;30.022315;25.803123;42.699886;45.312847;17.760061
12;2;5;5;137;0;5.4;8.3;40.0;220.0;1003.6;7.0;0.0;1.072615;61.172191;35.685795;36.30061;52.952749;45.521537;20.638327
13;2;5;5;137;0;6.1;8.6;35.0;226.0;1003.5;7.0;0.0;0.605803;70.047423;29.756922;36.693858;34.966698;42.832844;17.178611
14;2;5;5;137;0;4.6;9.2;36.0;237.0;1003.2;7.0;0.0;0.604221;45.027352;27.152393;32.776514;35.597526;31.46661;14.116578
15;2;5;5;137;0;5.6;9.4;33.0;251.0;1003.0;7.0;0.0;1.76591;45.427546;23.706812;16.969412;42.503127;35.621386;16.654498
16;2;5;5;137;0;5.2;9.4;35.0;238.0;1002.8;7.0;0.0;0.135722;41.09697;24.169997;26.926473;29.747827;25.762081;11.885741
17;2;5;5;137;0;5.2;9.4;38.0;248.0;1002.9;7.0;0.0;-0.098566;38.342587;20.404947;16.986743;27.241532;23.071786;13.201151
18;2;5;5;137;0;5.2;8.7;41.0;235.0;1002.9;7.0;0.0;0.830585;33.418839;20.494;9.927736;32.891918;18.680377;14.296557
19;2;5;5;137;0;4.0;8.3;40.0;245.0;1003.4;7.0;0.0;-0.101809;24.747569;20.132336;10.992092;25.575556;16.169433;10.645327
20;2;5;5;137;0;3.9;7.8;44.0;251.0;1003.4;7.0;0.0;0.362007;18.638085;13.704069;5.697217;12.194868;10.443508;5.984054
21;2;5;5;137;0;4.0;7.2;44.0;252.0;1003.6;7.0;0.0;0.825874;27.121921;14.698914;10.077634;14.499223;15.277243;5.867047
22;2;5;5;137;0;2.6;6.6;48.0;241.0;1003.7;7.0;0.0;0.12607;10.557351;14.030781;6.301044;12.621097;11.791871;6.02124
23;2;5;5;137;0;3.0;6.6;48.0;257.0;1004.1;7.0;0.0;-0.573812;7.403385;10.20484;4.526805;7.397305;5.403559;6.923866
0;2;5;6;138;1;3.7;6.3;48.0;262.0;1004.3;4.7;0.021;-0.34269;7.010777;6.102372;1.932169;4.26487;4.67983;2.529777
1;2;5;6;138;1;3.5;5.8;51.0;252.0;1004.6;4.7;0.021;-0.809893;5.828847;4.677732;2.273429;11.587558;8.706793;2.870863
2;2;5;6;138;1;2.8;5.4;53.0;246.0;1004.5;4.7;0.021;-0.811554;2.870689;6.349573;2.024226;4.482423;6.132792;2.584116
3;2;5;6;138;1;3.4;5.5;53.0;257.0;1004.7;4.7;0.021;-0.580407;2.872172;3.441229;11.158466;4.277561;5.293485;2.774647
4;2;5;6;138;1;3.0;5.7;55.0;249.0;1004.7;4.7;0.021;0.116411;3.071028;4.260999;2.140509;3.445469;2.947345;4.129269
